System,User,Operation,Object,Date,Time
PM,mwarzycha,UPDATE,EXPERIENCES,2020-05-22,12:38:23
PM,aosinska,LOGOFF,none,2020-05-22,12:38:36
PM,mszkopianski,SET ROLE,none,2020-05-22,12:39:17
PM,zkrepy,LOGOFF,none,2020-05-22,12:39:31
PM,ktarnows,LOGOFF,none,2020-05-22,12:39:55
PM,app,LOGOFF,none,2020-05-22,12:40:19
PM,ktarnows,LOGON,none,2020-05-22,12:41:22
PM,amaly,SELECT,CUSTOMERS,2020-05-22,12:43:02
PM,mszkopianski,CREATE ROLE,none,2020-05-22,12:45:49
PM,aosinska,LOGON,none,2020-05-22,12:46:17
PM,mjarcinska,INSERT,PROJECT_DETAILS,2020-05-22,12:48:21
PM,mwarzycha,SELECT,EMPLOYEES,2020-05-22,12:49:17
PM,apuzon,UPDATE,PAYMENTS,2020-05-22,12:50:00
PM,gostrow,LOGOFF,none,2020-05-22,12:50:45
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-22,12:51:10
PM,amaly,LOGOFF,none,2020-05-22,12:54:38
PM,mjarcinska,INSERT,ASSIGNMENTS,2020-05-22,12:55:21
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-05-22,12:56:48
PM,app,LOGON,none,2020-05-22,12:56:58
PM,mszkopianski,CREATE ROLE,none,2020-05-22,13:00:50
PM,rbielik,LOGOFF,none,2020-05-22,13:04:04
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-22,13:05:32
PM,sbaszel,LOGOFF,none,2020-05-22,13:05:57
PM,amaly,LOGON,none,2020-05-22,13:06:23
PM,gostrow,LOGON,none,2020-05-22,13:11:50
PM,mszkopianski,LOGOFF,none,2020-05-22,13:12:52
PM,amaly,LOGOFF,none,2020-05-22,13:12:55
PM,ktarnows,LOGOFF,none,2020-05-22,13:13:00
PM,kespiel,CREATE ROLE,none,2020-05-22,13:14:51
PM,mwarzycha,LOGOFF,none,2020-05-22,13:15:43
PM,aosinska,UPDATE,PROJECTS,2020-05-22,13:15:50
PM,mwarzycha,LOGON,none,2020-05-22,13:17:28
PM,gnyski,LOGOFF,none,2020-05-22,13:18:19
PM,sbaszel,LOGON,none,2020-05-22,13:19:37
SALES,app,INSERT,ORDERS,2020-05-22,13:23:24
SALES,kuszka,SELECT,WAREHOUSES,2020-05-22,13:25:43
PM,ktarnows,LOGON,none,2020-05-22,13:28:50
PM,mszkopianski,LOGON,none,2020-05-22,13:35:35
PM,rbielik,LOGON,none,2020-05-22,13:35:35
PM,kespiel,DROP USER,none,2020-05-22,13:36:44
SALES,kuszka,SELECT,DISTRIBUTORS,2020-05-22,13:37:21
SALES,app,DELETE,ORDERS,2020-05-22,13:38:34
PM,mwyjko,LOGON,none,2020-05-22,13:43:14
SALES,kuszka,SELECT,WAREHOUSES,2020-05-22,13:43:31
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-22,13:46:02
SALES,rbielik,SELECT,WAREHOUSES,2020-05-22,13:48:32
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-22,13:49:45
SALES,sbaszel,INSERT,PRODUCTS,2020-05-22,13:51:27
PM,ktarnows,LOGOFF,none,2020-05-22,13:52:11
PM,mwarzycha,INSERT,EXPERIENCES,2020-05-22,13:53:13
PM,mwarzycha,LOGOFF,none,2020-05-22,13:55:50
PM,mszkopianski,DROP USER,none,2020-05-22,13:56:14
PM,pskala,LOGON,none,2020-05-22,13:57:26
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-22,14:00:01
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-22,14:01:40
PM,amaly,LOGON,none,2020-05-22,14:02:59
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-22,14:04:27
PM,sbaszel,LOGOFF,none,2020-05-22,14:05:59
PM,sbaszel,LOGON,none,2020-05-22,14:06:10
SALES,app,DELETE,ORDERS,2020-05-22,14:09:12
PM,kuszka,SELECT,CUSTOMERS,2020-05-22,14:11:38
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-22,14:12:01
SALES,app,INSERT,ORDERS,2020-05-22,14:14:11
SALES,app,SELECT,ORDERS,2020-05-22,14:16:13
PM,ktarnows,LOGON,none,2020-05-22,14:16:43
PM,amaly,LOGOFF,none,2020-05-22,14:17:05
PM,mjarcinska,LOGOFF,none,2020-05-22,14:17:07
PM,ktarnows,LOGOFF,none,2020-05-22,14:19:01
PM,ktarnows,LOGON,none,2020-05-22,14:19:23
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-22,14:22:17
PM,amaly,LOGON,none,2020-05-22,14:23:36
PM,apuzon,INSERT,PAYMENTS,2020-05-22,14:24:00
PM,apuzon,DELETE,PAYMENTS,2020-05-22,14:26:00
SALES,mwyjko,UPDATE,PRODUCTS,2020-05-22,14:26:07
PM,kespiel,CREATE ROLE,none,2020-05-22,14:28:52
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-22,14:32:16
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-22,14:37:03
PM,kuszka,LOGOFF,none,2020-05-22,14:38:39
PM,rbielik,LOGOFF,none,2020-05-22,14:38:48
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-05-22,14:44:04
SALES,app,INSERT,ORDERS,2020-05-22,14:46:18
PM,kespiel,CREATE ROLE,none,2020-05-22,14:46:58
PM,ktarnows,LOGOFF,none,2020-05-22,14:48:18
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-22,14:48:54
PM,jsmidt,LOGOFF,none,2020-05-22,14:49:21
PM,mwyjko,SELECT,ASSIGNMENTS,2020-05-22,14:49:23
SALES,amaly,SELECT,PRODUCTS,2020-05-22,14:49:50
PM,mwyjko,LOGOFF,none,2020-05-22,14:51:31
PM,mjarcinska,LOGON,none,2020-05-22,14:56:20
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-22,14:56:35
SALES,sbaszel,SELECT,PRODUCTS,2020-05-22,15:01:37
PM,ktarnows,LOGON,none,2020-05-22,15:02:59
PM,aosinska,UPDATE,PROJECTS,2020-05-22,15:05:49
PM,aosinska,DELETE,PROJECT_TYPE,2020-05-22,15:08:30
PM,ktarnows,LOGOFF,none,2020-05-22,15:10:05
SALES,app,UPDATE,ORDERS,2020-05-22,15:12:01
SALES,app,INSERT,ORDERS,2020-05-22,15:12:34
PM,rbielik,LOGON,none,2020-05-22,15:12:54
SALES,apuzon,SELECT,ORDERS,2020-05-22,15:13:54
PM,rbielik,LOGOFF,none,2020-05-22,15:15:01
PM,amaly,SELECT,CUSTOMERS,2020-05-22,15:20:37
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-22,15:21:37
PM,mwarzycha,LOGON,none,2020-05-22,15:22:38
PM,amaly,LOGOFF,none,2020-05-22,15:27:06
PM,amaly,LOGON,none,2020-05-22,15:28:30
PM,gnyski,LOGON,none,2020-05-22,15:31:10
PM,mjarcinska,DELETE,TASKS,2020-05-22,15:31:27
PM,rbielik,LOGON,none,2020-05-22,15:32:00
PM,aosinska,UPDATE,PROJECT_TYPE,2020-05-22,15:35:51
PM,mwarzycha,SELECT,EXPERIENCES,2020-05-22,15:36:08
SALES,sbaszel,UPDATE,WAREHOUSES,2020-05-22,15:37:07
PM,adynka,LOGON,none,2020-05-22,15:38:07
PM,gnyski,LOGOFF,none,2020-05-22,15:38:55
PM,gnyski,LOGON,none,2020-05-22,15:39:03
PM,ktarnows,LOGON,none,2020-05-22,15:42:27
PM,ktarnows,ALTER,PAYMENTS,2020-05-22,15:45:39
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-22,15:47:05
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-22,15:47:34
PM,gostrow,LOGOFF,none,2020-05-22,15:48:25
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-22,15:49:10
SALES,app,DELETE,ORDERS,2020-05-22,15:50:11
PM,gnyski,LOGOFF,none,2020-05-22,15:50:41
PM,kuszka,LOGON,none,2020-05-22,15:54:50
PM,mwarzycha,UPDATE,DEPARTMENTS,2020-05-22,15:56:19
PM,app,LOGOFF,none,2020-05-22,15:57:26
PM,kespiel,DROP USER,none,2020-05-22,15:58:59
PM,ktarnows,LOGOFF,none,2020-05-22,15:59:05
PM,app,LOGON,none,2020-05-22,16:01:05
PM,ktarnows,LOGON,none,2020-05-22,16:05:38
PM,gnyski,LOGON,none,2020-05-22,16:06:06
PM,zfenicki,LOGOFF,none,2020-05-22,16:07:31
PM,gostrow,LOGON,none,2020-05-22,16:08:13
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-05-22,16:09:52
PM,amaly,LOGOFF,none,2020-05-22,16:10:20
PM,mwarzycha,LOGOFF,none,2020-05-22,16:10:57
PM,amaly,LOGON,none,2020-05-22,16:11:14
PM,app,LOGOFF,none,2020-05-22,16:11:18
PM,app,LOGON,none,2020-05-22,16:11:54
PM,mwyjko,LOGON,none,2020-05-22,16:11:59
PM,mwyjko,LOGOFF,none,2020-05-22,16:13:08
PM,mwyjko,LOGON,none,2020-05-22,16:14:36
PM,mwarzycha,LOGON,none,2020-05-22,16:18:57
SALES,rbielik,SELECT,ORDERS,2020-05-22,16:19:25
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-22,16:21:27
SALES,app,SELECT,DISTRIBUTORS,2020-05-22,16:21:36
PM,kespiel,CREATE ROLE,none,2020-05-22,16:21:41
SALES,sbaszel,UPDATE,WAREHOUSES,2020-05-22,16:25:45
SALES,rbielik,SELECT,WAREHOUSES,2020-05-22,16:25:47
PM,zkrepy,LOGON,none,2020-05-22,16:26:39
PM,ktarnows,LOGOFF,none,2020-05-22,16:29:46
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-05-22,16:31:06
PM,aosinska,UPDATE,PROJECT_TYPE,2020-05-22,16:32:20
PM,gnyski,LOGOFF,none,2020-05-22,16:35:08
PM,mwarzycha,SELECT,EMPLOYEES,2020-05-22,16:35:15
SALES,app,DELETE,ORDERS,2020-05-22,16:36:08
PM,aosinska,INSERT,PROJECTS,2020-05-22,16:36:58
PM,apuzon,UPDATE,PAYMENTS,2020-05-22,16:38:33
PM,apuzon,UPDATE,PAYMENTS,2020-05-22,16:40:36
PM,kespiel,CREATE ROLE,none,2020-05-22,16:40:51
PM,mjarcinska,INSERT,PROJECT_DETAILS,2020-05-22,16:42:46
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-22,16:45:11
PM,ktarnows,LOGON,none,2020-05-22,16:45:11
PM,sbaszel,LOGOFF,none,2020-05-22,16:45:44
PM,mwyjko,UPDATE,CLIENTS,2020-05-22,16:50:41
PM,tlalka,LOGOFF,none,2020-05-22,16:52:16
SALES,amaly,SELECT,ORDERS,2020-05-22,16:52:20
SALES,rbielik,SELECT,ORDERS,2020-05-22,16:53:31
PM,app,LOGOFF,none,2020-05-22,16:53:58
PM,sbaszel,LOGON,none,2020-05-22,16:56:00
PM,app,LOGON,none,2020-05-22,16:58:53
PM,gnyski,LOGON,none,2020-05-25,09:01:09
PM,aosinska,SELECT,ASSIGNMENTS,2020-05-25,09:07:35
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-05-25,09:07:40
PM,ktarnows,LOGOFF,none,2020-05-25,09:13:19
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-25,09:18:02
SALES,app,INSERT,ORDERS,2020-05-25,09:19:34
PM,apuzon,DELETE,PAYMENTS,2020-05-25,09:20:40
SALES,app,SELECT,DISTRIBUTORS,2020-05-25,09:23:15
SALES,sbaszel,INSERT,PRODUCTS,2020-05-25,09:26:55
SALES,gostrow,SELECT,WAREHOUSES,2020-05-25,09:27:16
PM,mwarzycha,LOGOFF,none,2020-05-25,09:28:34
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-05-25,09:32:07
SALES,sbaszel,SELECT,PRODUCTS,2020-05-25,09:35:12
PM,tlalka,LOGON,none,2020-05-25,09:36:19
SALES,app,SELECT,PRODUCTS,2020-05-25,09:36:58
SALES,rbielik,SELECT,WAREHOUSES,2020-05-25,09:37:00
SALES,mwyjko,UPDATE,PRODUCTS,2020-05-25,09:38:22
SALES,app,DELETE,ORDERS,2020-05-25,09:39:10
PM,amaly,LOGOFF,none,2020-05-25,09:42:00
PM,mjarcinska,UPDATE,ASSIGNMENTS,2020-05-25,09:42:34
PM,ktarnows,LOGON,none,2020-05-25,09:42:49
PM,ktarnows,LOGOFF,none,2020-05-25,09:43:31
PM,ktarnows,LOGON,none,2020-05-25,09:46:01
PM,aosinska,DELETE,PROJECT_TYPE,2020-05-25,09:46:16
SALES,app,SELECT,PRODUCTS,2020-05-25,09:48:12
PM,kuszka,UPDATE,CUSTOMERS,2020-05-25,09:49:01
PM,kuszka,UPDATE,CLIENTS,2020-05-25,09:52:19
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,09:52:59
SALES,app,DELETE,ORDERS,2020-05-25,09:54:50
PM,ktarnows,LOGOFF,none,2020-05-25,09:58:24
SALES,sbaszel,INSERT,PRODUCTS,2020-05-25,10:00:13
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-25,10:00:36
PM,zfenicki,LOGON,none,2020-05-25,10:00:52
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-25,10:03:01
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-25,10:05:25
PM,mjarcinska,UPDATE,PROJECT_STATUS,2020-05-25,10:07:28
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-25,10:08:32
PM,zfenicki,INSERT,PROJECT_STATUS,2020-05-25,10:09:01
PM,mwarzycha,LOGON,none,2020-05-25,10:10:40
PM,app,LOGOFF,none,2020-05-25,10:15:42
PM,aosinska,SELECT,PROJECT_STATUS,2020-05-25,10:20:48
PM,gnyski,LOGOFF,none,2020-05-25,10:22:45
PM,kespiel,CREATE ROLE,none,2020-05-25,10:24:17
PM,mszkopianski,LOGOFF,none,2020-05-25,10:24:22
PM,app,LOGON,none,2020-05-25,10:24:56
PM,kuszka,UPDATE,CLIENTS,2020-05-25,10:24:58
PM,ktarnows,LOGON,none,2020-05-25,10:29:11
PM,apuzon,SELECT,PAYMENTS,2020-05-25,10:30:25
PM,gnyski,LOGON,none,2020-05-25,10:30:35
PM,ktarnows,LOGOFF,none,2020-05-25,10:31:40
PM,gnyski,DELETE,CLIENTS,2020-05-25,10:32:15
PM,mjarcinska,SELECT,CLIENTS,2020-05-25,10:32:34
PM,mwarzycha,DELETE,DIVISIONS,2020-05-25,10:34:00
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,10:34:29
PM,apuzon,DELETE,PAYMENTS,2020-05-25,10:34:54
PM,aosinska,INSERT,PROJECT_TYPE,2020-05-25,10:37:43
PM,zfenicki,INSERT,PROJECT_STATUS,2020-05-25,10:39:10
PM,ktarnows,LOGON,none,2020-05-25,10:39:49
PM,amaly,LOGON,none,2020-05-25,10:39:55
PM,ktarnows,LOGOFF,none,2020-05-25,10:40:19
PM,mwarzycha,UPDATE,EXPERIENCES,2020-05-25,10:41:45
PM,mszkopianski,LOGON,none,2020-05-25,10:41:59
SALES,app,UPDATE,ORDERS,2020-05-25,10:44:09
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,10:44:15
PM,apuzon,UPDATE,PAYMENTS,2020-05-25,10:44:43
SALES,amaly,SELECT,ORDERS,2020-05-25,10:44:49
PM,mwyjko,DELETE,TASKS,2020-05-25,10:45:34
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-25,10:46:26
PM,ktarnows,LOGON,none,2020-05-25,10:47:24
PM,app,LOGOFF,none,2020-05-25,10:48:45
PM,rbielik,LOGOFF,none,2020-05-25,10:53:36
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-05-25,10:54:18
PM,aosinska,UPDATE,PROJECT_TYPE,2020-05-25,10:56:04
PM,apuzon,SELECT,PAYMENTS,2020-05-25,10:58:43
PM,anowotworski,LOGOFF,none,2020-05-25,11:01:21
PM,apuzon,INSERT,PAYMENTS,2020-05-25,11:01:27
PM,ktarnows,LOGOFF,none,2020-05-25,11:03:49
PM,mwarzycha,INSERT,EXPERIENCES,2020-05-25,11:07:08
PM,app,LOGON,none,2020-05-25,11:07:19
SALES,app,SELECT,ORDERS,2020-05-25,11:09:02
PM,aosinska,SELECT,PROJECT_TYPE,2020-05-25,11:11:22
PM,mszkopianski,SET ROLE,none,2020-05-25,11:11:31
PM,ktarnows,LOGON,none,2020-05-25,11:16:04
PM,mwarzycha,DELETE,DIVISIONS,2020-05-25,11:17:49
PM,amaly,LOGOFF,none,2020-05-25,11:18:17
PM,mwarzycha,INSERT,EMPLOYEES,2020-05-25,11:20:40
PM,aosinska,LOGOFF,none,2020-05-25,11:20:53
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-25,11:21:00
PM,gostrow,LOGOFF,none,2020-05-25,11:21:43
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-25,11:22:25
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-05-25,11:22:31
PM,gnyski,SELECT,CUSTOMERS,2020-05-25,11:23:18
PM,mwarzycha,SELECT,DIVISIONS,2020-05-25,11:27:25
PM,amaly,LOGON,none,2020-05-25,11:27:42
PM,apuzon,LOGOFF,none,2020-05-25,11:34:05
PM,app,LOGOFF,none,2020-05-25,11:34:08
PM,mszkopianski,DROP USER,none,2020-05-25,11:36:45
PM,mszkopianski,ALTER USER,none,2020-05-25,11:39:02
PM,amaly,SELECT,CUSTOMERS,2020-05-25,11:39:06
PM,jsmidt,LOGON,none,2020-05-25,11:41:14
PM,aosinska,LOGON,none,2020-05-25,11:45:22
PM,mwarzycha,UPDATE,EXPERIENCES,2020-05-25,11:46:30
PM,apuzon,LOGON,none,2020-05-25,11:47:46
SALES,sbaszel,INSERT,PRODUCTS,2020-05-25,11:51:11
PM,amaly,LOGOFF,none,2020-05-25,11:54:02
PM,sbaszel,LOGOFF,none,2020-05-25,11:55:45
PM,rbielik,LOGON,none,2020-05-25,11:57:06
PM,app,LOGON,none,2020-05-25,11:58:42
PM,mszkopianski,LOGOFF,none,2020-05-25,11:59:53
PM,anowotworski,LOGON,none,2020-05-25,12:01:46
PM,apuzon,DELETE,PAYMENTS,2020-05-25,12:02:33
SALES,rbielik,SELECT,WAREHOUSES,2020-05-25,12:02:48
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-05-25,12:03:29
PM,kespiel,CREATE TABLE,none,2020-05-25,12:03:39
PM,ktarnows,ALTER,PROJECT_CATEGORY,2020-05-25,12:04:29
PM,jsmidt,SELECT,ASSIGNMENTS,2020-05-25,12:04:39
PM,tlalka,SELECT,TASKS,2020-05-25,12:04:55
PM,gostrow,LOGON,none,2020-05-25,12:05:00
PM,amaly,LOGON,none,2020-05-25,12:05:37
PM,mszkopianski,LOGON,none,2020-05-25,12:07:59
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-05-25,12:09:01
PM,amaly,LOGOFF,none,2020-05-25,12:13:14
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-05-25,12:14:14
PM,mjarcinska,INSERT,PROJECT_DETAILS,2020-05-25,12:15:14
PM,kuszka,LOGOFF,none,2020-05-25,12:16:30
PM,ktarnows,LOGOFF,none,2020-05-25,12:17:32
SALES,rbielik,SELECT,ORDERS,2020-05-25,12:22:10
PM,kuszka,LOGON,none,2020-05-25,12:22:56
PM,aosinska,SELECT,PROJECT_TYPE,2020-05-25,12:27:55
PM,rbielik,LOGOFF,none,2020-05-25,12:28:03
PM,ktarnows,LOGON,none,2020-05-25,12:28:03
PM,amaly,LOGON,none,2020-05-25,12:28:12
PM,mwarzycha,DELETE,EXPERIENCES,2020-05-25,12:28:59
PM,mwarzycha,LOGOFF,none,2020-05-25,12:30:29
SALES,gostrow,SELECT,ORDERS,2020-05-25,12:30:31
SALES,gnyski,INSERT,ORDERS,2020-05-25,12:36:01
PM,kuszka,LOGOFF,none,2020-05-25,12:39:08
PM,amaly,LOGOFF,none,2020-05-25,12:41:27
PM,mwarzycha,LOGON,none,2020-05-25,12:41:52
PM,kespiel,DROP USER,none,2020-05-25,12:43:49
PM,amaly,LOGON,none,2020-05-25,12:44:42
PM,gnyski,LOGOFF,none,2020-05-25,12:46:44
PM,sbaszel,LOGON,none,2020-05-25,12:49:28
PM,ktarnows,LOGOFF,none,2020-05-25,12:49:52
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-25,12:49:58
PM,kespiel,DROP USER,none,2020-05-25,12:50:13
PM,zfenicki,UPDATE,TASKS,2020-05-25,12:50:30
PM,gnyski,LOGON,none,2020-05-25,12:52:31
SALES,sbaszel,INSERT,PRODUCTS,2020-05-25,12:55:20
SALES,app,SELECT,PRODUCTS,2020-05-25,12:56:11
PM,apuzon,LOGOFF,none,2020-05-25,12:57:43
PM,amaly,LOGOFF,none,2020-05-25,13:01:42
PM,rbielik,LOGON,none,2020-05-25,13:01:52
SALES,app,UPDATE,ORDERS,2020-05-25,13:02:24
SALES,app,DELETE,ORDERS,2020-05-25,13:02:26
PM,kespiel,CREATE TABLE,none,2020-05-25,13:02:27
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,13:02:45
SALES,rbielik,UPDATE,WAREHOUSES,2020-05-25,13:02:46
PM,gnyski,LOGOFF,none,2020-05-25,13:03:08
PM,apuzon,LOGON,none,2020-05-25,13:04:40
PM,pskala,SELECT,ASSIGNMENTS,2020-05-25,13:04:47
PM,apuzon,INSERT,PAYMENTS,2020-05-25,13:06:05
PM,gnyski,LOGON,none,2020-05-25,13:07:02
PM,app,LOGOFF,none,2020-05-25,13:08:35
PM,aosinska,SELECT,PAYMENTS,2020-05-25,13:09:09
PM,mszkopianski,CREATE TABLE,none,2020-05-25,13:10:20
PM,zkrepy,SELECT,ASSIGNMENTS,2020-05-25,13:12:45
PM,rbielik,LOGOFF,none,2020-05-25,13:14:22
PM,sbaszel,LOGOFF,none,2020-05-25,13:16:54
PM,gostrow,LOGOFF,none,2020-05-25,13:17:55
PM,mwyjko,UPDATE,ASSIGNMENTS,2020-05-25,13:20:02
PM,sbaszel,LOGON,none,2020-05-25,13:21:29
PM,aosinska,SELECT,TASKS,2020-05-25,13:21:59
PM,aosinska,UPDATE,PROJECTS,2020-05-25,13:22:35
PM,kespiel,DROP USER,none,2020-05-25,13:22:38
PM,mwarzycha,UPDATE,EMPLOYEES,2020-05-25,13:23:53
PM,ktarnows,LOGON,none,2020-05-25,13:26:40
PM,amaly,LOGON,none,2020-05-25,13:27:38
PM,ktarnows,LOGOFF,none,2020-05-25,13:28:54
PM,mwyjko,DELETE,PROJECT_STATUS,2020-05-25,13:32:18
PM,app,LOGON,none,2020-05-25,13:33:33
PM,amaly,LOGOFF,none,2020-05-25,13:33:47
SALES,app,INSERT,ORDERS,2020-05-25,13:38:01
PM,ktarnows,LOGON,none,2020-05-25,13:39:34
PM,gnyski,LOGOFF,none,2020-05-25,13:39:41
PM,aosinska,LOGOFF,none,2020-05-25,13:41:43
PM,app,LOGOFF,none,2020-05-25,13:42:16
PM,pskala,LOGOFF,none,2020-05-25,13:42:42
PM,mwyjko,SELECT,CLIENTS,2020-05-25,13:43:48
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-05-25,13:45:52
PM,rbielik,LOGON,none,2020-05-25,13:53:49
PM,aosinska,LOGON,none,2020-05-25,13:55:50
PM,aosinska,SELECT,PAYMENTS,2020-05-25,13:56:26
PM,app,LOGON,none,2020-05-25,13:59:42
PM,gostrow,LOGON,none,2020-05-25,14:01:28
PM,gostrow,LOGOFF,none,2020-05-25,14:04:46
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,14:06:43
PM,amaly,LOGON,none,2020-05-25,14:07:45
SALES,sbaszel,SELECT,PRODUCTS,2020-05-25,14:07:50
PM,jsmidt,LOGOFF,none,2020-05-25,14:08:18
PM,gnyski,LOGON,none,2020-05-25,14:13:09
PM,gnyski,INSERT,CLIENTS,2020-05-25,14:15:10
PM,ktarnows,ALTER,CUSTOMERS,2020-05-25,14:16:44
PM,ktarnows,ALTER,DEPARTMENTS,2020-05-25,14:17:56
PM,sbaszel,LOGOFF,none,2020-05-25,14:24:10
PM,aosinska,INSERT,PROJECTS,2020-05-25,14:24:16
PM,gostrow,LOGON,none,2020-05-25,14:24:42
SALES,amaly,SELECT,PRODUCTS,2020-05-25,14:26:43
PM,kuszka,LOGON,none,2020-05-25,14:27:45
PM,tlalka,SELECT,TASKS,2020-05-25,14:27:55
PM,amaly,SELECT,CUSTOMERS,2020-05-25,14:28:18
PM,mwyjko,SELECT,TASKS,2020-05-25,14:30:44
PM,pskala,LOGON,none,2020-05-25,14:31:02
PM,ktarnows,ALTER,PAYMENTS,2020-05-25,14:33:53
SALES,app,UPDATE,ORDERS,2020-05-25,14:36:28
PM,aosinska,LOGOFF,none,2020-05-25,14:37:52
PM,apuzon,UPDATE,PAYMENTS,2020-05-25,14:39:13
PM,mwyjko,UPDATE,PROJECT_DETAILS,2020-05-25,14:40:29
PM,mwarzycha,LOGOFF,none,2020-05-25,14:41:18
PM,mwarzycha,LOGON,none,2020-05-25,14:43:10
PM,mszkopianski,ALTER USER,none,2020-05-25,14:45:18
PM,mszkopianski,LOGOFF,none,2020-05-25,14:46:20
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-25,14:46:45
SALES,amaly,SELECT,ORDERS,2020-05-25,14:49:29
PM,tlalka,SELECT,TASKS,2020-05-25,14:50:01
PM,mjarcinska,SELECT,PROJECT_DETAILS,2020-05-25,14:50:45
PM,apuzon,INSERT,PAYMENTS,2020-05-25,14:52:46
SALES,app,INSERT,ORDERS,2020-05-25,14:55:23
PM,zkrepy,SELECT,TASKS,2020-05-25,14:57:05
SALES,kuszka,INSERT,ORDERS,2020-05-25,14:58:15
PM,apuzon,DELETE,PAYMENTS,2020-05-25,14:58:21
PM,kuszka,UPDATE,CLIENTS,2020-05-25,15:00:31
PM,mwyjko,DELETE,ASSIGNMENTS,2020-05-25,15:03:04
PM,mwarzycha,LOGOFF,none,2020-05-25,15:03:38
PM,aosinska,LOGON,none,2020-05-25,15:05:11
PM,kespiel,LOGOFF,none,2020-05-25,15:05:15
PM,mwarzycha,LOGON,none,2020-05-25,15:05:48
SALES,ktarnows,ALTER,PRODUCTS,2020-05-25,15:06:32
PM,amaly,LOGOFF,none,2020-05-25,15:08:48
PM,sbaszel,LOGON,none,2020-05-25,15:09:16
SALES,app,UPDATE,ORDERS,2020-05-25,15:12:16
PM,apuzon,DELETE,PAYMENTS,2020-05-25,15:15:36
PM,aosinska,SELECT,PROJECTS,2020-05-25,15:15:44
PM,kespiel,LOGON,none,2020-05-25,15:15:55
PM,kuszka,INSERT,CUSTOMERS,2020-05-25,15:16:30
PM,ktarnows,LOGOFF,none,2020-05-25,15:19:10
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-05-25,15:19:35
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-05-25,15:19:51
PM,mwarzycha,LOGOFF,none,2020-05-25,15:20:45
PM,mwarzycha,LOGON,none,2020-05-25,15:24:45
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-25,15:25:57
PM,amaly,LOGON,none,2020-05-25,15:26:34
PM,amaly,LOGOFF,none,2020-05-25,15:35:04
PM,aosinska,SELECT,PROJECTS,2020-05-25,15:35:18
SALES,sbaszel,DELETE,WAREHOUSES,2020-05-25,15:35:49
SALES,rbielik,SELECT,WAREHOUSES,2020-05-25,15:42:23
PM,amaly,LOGON,none,2020-05-25,15:42:58
PM,apuzon,INSERT,PAYMENTS,2020-05-25,15:43:20
PM,zfenicki,LOGOFF,none,2020-05-25,15:43:43
PM,kuszka,UPDATE,CLIENTS,2020-05-25,15:45:18
SALES,app,UPDATE,ORDERS,2020-05-25,15:46:19
PM,gnyski,UPDATE,CLIENTS,2020-05-25,15:46:20
