System,User,Operation,Object,Date,Day,Time
1,15,1,0,20200521,4,153138
1,16,8,12,20200521,4,153206
1,20,1,0,20200521,4,153417
1,22,1,0,20200521,4,153444
1,20,2,0,20200521,4,153520
1,17,2,0,20200521,4,153808
1,10,15,0,20200521,4,153817
1,2,2,0,20200521,4,153822
1,16,4,12,20200521,4,154416
1,17,1,0,20200521,4,154654
1,18,1,0,20200521,4,154810
1,12,2,0,20200521,4,155015
2,19,3,17,20200521,4,155444
2,19,3,16,20200521,4,155642
1,17,5,10,20200521,4,160016
1,10,2,0,20200521,4,160226
1,14,2,0,20200521,4,160230
1,15,7,8,20200521,4,160507
1,20,1,0,20200521,4,160642
1,12,1,0,20200521,4,160720
1,4,3,4,20200521,4,161105
1,7,3,4,20200521,4,161511
2,20,4,18,20200521,4,161705
1,12,4,2,20200521,4,161824
1,9,2,0,20200521,4,162038
1,15,7,8,20200521,4,162106
1,8,3,3,20200521,4,162117
1,7,3,4,20200521,4,162347
1,15,4,8,20200521,4,162408
1,12,4,6,20200521,4,162416
2,21,3,18,20200521,4,162612
1,16,4,14,20200521,4,163101
1,10,1,0,20200521,4,163122
2,18,8,16,20200521,4,163203
1,12,3,6,20200521,4,163226
2,19,3,18,20200521,4,163649
1,15,3,8,20200521,4,163809
1,11,14,0,20200521,4,164005
2,20,7,18,20200521,4,164018
1,12,7,2,20200521,4,164040
1,3,8,3,20200521,4,164043
1,19,2,0,20200521,4,164426
1,11,15,0,20200521,4,165026
2,18,3,16,20200521,4,165340
1,14,1,0,20200521,4,165628
1,10,2,0,20200521,4,165632
1,13,4,19,20200521,4,165955
2,18,3,16,20200522,5,90347
1,15,8,8,20200522,5,90726
2,21,4,15,20200522,5,90858
1,6,3,4,20200522,5,91513
2,20,8,18,20200522,5,91538
1,9,1,0,20200522,5,91921
1,16,8,13,20200522,5,92238
1,1,3,5,20200522,5,92502
1,16,7,13,20200522,5,93346
1,17,5,9,20200522,5,93348
2,20,3,17,20200522,5,93426
1,12,7,2,20200522,5,93501
1,17,2,0,20200522,5,93720
1,3,3,11,20200522,5,93828
1,15,8,8,20200522,5,93906
2,20,7,18,20200522,5,94050
1,12,7,1,20200522,5,94420
1,14,2,0,20200522,5,94810
1,13,7,19,20200522,5,95404
1,17,1,0,20200522,5,100053
2,18,4,15,20200522,5,100300
1,12,7,5,20200522,5,100321
1,8,2,0,20200522,5,100622
1,14,1,0,20200522,5,100738
1,14,3,19,20200522,5,100838
1,8,1,0,20200522,5,100847
1,15,2,0,20200522,5,100848
1,12,7,6,20200522,5,100902
1,15,1,0,20200522,5,101003
1,6,2,0,20200522,5,101127
2,18,3,16,20200522,5,101538
2,18,4,16,20200522,5,101601
2,20,7,18,20200522,5,101743
1,12,8,2,20200522,5,101806
1,13,2,0,20200522,5,101813
1,4,3,4,20200522,5,102322
1,15,8,8,20200522,5,102353
1,15,7,8,20200522,5,102530
2,21,3,18,20200522,5,102542
2,18,7,15,20200522,5,102800
2,20,7,18,20200522,5,102908
1,8,2,0,20200522,5,103446
1,17,5,3,20200522,5,103453
1,3,8,3,20200522,5,103533
1,19,1,0,20200522,5,104904
2,18,3,16,20200522,5,105422
2,12,8,17,20200522,5,105443
1,16,3,8,20200522,5,105444
1,11,12,0,20200522,5,105613
1,3,8,9,20200522,5,105730
2,22,3,18,20200522,5,105901
1,11,15,0,20200522,5,105940
1,17,2,0,20200522,5,110230
2,20,8,18,20200522,5,110757
1,13,1,0,20200522,5,110811
1,3,2,0,20200522,5,110921
1,19,2,0,20200522,5,111011
1,15,7,8,20200522,5,111028
1,12,4,7,20200522,5,111924
1,4,3,3,20200522,5,112025
1,15,2,0,20200522,5,112224
1,1,7,3,20200522,5,112422
1,13,2,0,20200522,5,112450
1,14,8,19,20200522,5,112452
1,20,2,0,20200522,5,112528
1,10,1,0,20200522,5,112812
1,12,7,2,20200522,5,112911
1,12,2,0,20200522,5,113149
1,12,1,0,20200522,5,113629
2,18,7,16,20200522,5,113714
1,13,1,0,20200522,5,114044
2,18,4,16,20200522,5,114150
1,20,1,0,20200522,5,114202
1,15,1,0,20200522,5,114347
1,3,1,0,20200522,5,114442
2,20,8,18,20200522,5,114550
1,19,1,0,20200522,5,114847
2,20,4,18,20200522,5,115029
2,18,3,16,20200522,5,115125
1,19,2,0,20200522,5,115210
2,20,3,17,20200522,5,115241
1,12,3,1,20200522,5,115620
1,12,3,2,20200522,5,115644
1,19,1,0,20200522,5,120653
1,15,8,8,20200522,5,120836
2,18,3,16,20200522,5,121245
1,16,3,14,20200522,5,121429
1,3,2,0,20200522,5,121459
2,19,3,18,20200522,5,121620
1,2,1,0,20200522,5,122113
1,15,4,8,20200522,5,122256
1,17,1,0,20200522,5,122351
2,13,3,17,20200522,5,123058
1,1,4,10,20200522,5,123220
2,20,7,18,20200522,5,123349
1,12,8,7,20200522,5,123401
1,15,7,8,20200522,5,123408
2,18,7,16,20200522,5,123640
1,12,4,1,20200522,5,123823
1,16,2,0,20200522,5,123836
1,11,12,0,20200522,5,123917
1,9,2,0,20200522,5,123931
1,17,2,0,20200522,5,123955
1,20,2,0,20200522,5,124019
1,17,1,0,20200522,5,124122
1,19,3,19,20200522,5,124302
1,11,11,0,20200522,5,124549
1,16,1,0,20200522,5,124617
1,2,7,10,20200522,5,124821
1,12,3,2,20200522,5,124917
1,15,4,8,20200522,5,125000
1,22,2,0,20200522,5,125045
2,18,4,16,20200522,5,125110
1,19,2,0,20200522,5,125438
1,2,7,3,20200522,5,125521
1,2,7,9,20200522,5,125648
1,20,1,0,20200522,5,125658
1,11,11,0,20200522,5,130050
1,21,2,0,20200522,5,130404
2,18,7,15,20200522,5,130532
1,18,2,0,20200522,5,130557
1,19,1,0,20200522,5,130623
1,22,1,0,20200522,5,131150
1,11,2,0,20200522,5,131252
1,19,2,0,20200522,5,131255
1,17,2,0,20200522,5,131300
1,10,11,0,20200522,5,131451
1,12,2,0,20200522,5,131543
1,16,4,12,20200522,5,131550
1,12,1,0,20200522,5,131728
1,14,2,0,20200522,5,131819
1,18,1,0,20200522,5,131937
2,20,7,18,20200522,5,132324
2,13,3,15,20200522,5,132543
1,17,1,0,20200522,5,132850
1,11,1,0,20200522,5,133535
1,21,1,0,20200522,5,133535
1,10,13,0,20200522,5,133644
2,13,3,17,20200522,5,133721
2,20,8,18,20200522,5,133834
1,3,1,0,20200522,5,134314
2,13,3,15,20200522,5,134331
2,18,8,15,20200522,5,134602
2,21,3,15,20200522,5,134832
2,18,8,15,20200522,5,134945
2,18,7,16,20200522,5,135127
1,17,2,0,20200522,5,135211
1,12,7,1,20200522,5,135313
1,12,2,0,20200522,5,135550
1,11,13,0,20200522,5,135614
1,6,1,0,20200522,5,135726
2,18,8,15,20200522,5,140001
2,18,7,15,20200522,5,140140
1,19,1,0,20200522,5,140259
2,19,3,17,20200522,5,140427
1,18,2,0,20200522,5,140559
1,18,1,0,20200522,5,140610
2,20,8,18,20200522,5,140912
1,13,3,19,20200522,5,141138
2,18,3,15,20200522,5,141201
2,20,7,18,20200522,5,141411
2,20,3,18,20200522,5,141613
1,17,1,0,20200522,5,141643
1,19,2,0,20200522,5,141705
1,2,2,0,20200522,5,141707
1,17,2,0,20200522,5,141901
1,17,1,0,20200522,5,141923
2,22,4,15,20200522,5,142217
1,19,1,0,20200522,5,142336
1,15,7,8,20200522,5,142400
1,15,8,8,20200522,5,142600
2,3,4,16,20200522,5,142607
1,10,11,0,20200522,5,142852
2,18,3,15,20200522,5,143216
2,18,3,15,20200522,5,143703
1,13,2,0,20200522,5,143839
1,21,2,0,20200522,5,143848
1,16,7,13,20200522,5,144404
2,20,7,18,20200522,5,144618
1,10,11,0,20200522,5,144658
1,17,2,0,20200522,5,144818
2,18,3,15,20200522,5,144854
1,4,2,0,20200522,5,144921
1,3,3,3,20200522,5,144923
2,19,3,16,20200522,5,144950
1,3,2,0,20200522,5,145131
1,2,1,0,20200522,5,145620
2,19,3,17,20200522,5,145635
2,18,3,16,20200522,5,150137
1,17,1,0,20200522,5,150259
1,16,4,12,20200522,5,150549
1,16,8,14,20200522,5,150830
1,17,2,0,20200522,5,151005
2,20,4,18,20200522,5,151201
2,20,7,18,20200522,5,151234
1,21,1,0,20200522,5,151254
2,15,3,18,20200522,5,151354
1,21,2,0,20200522,5,151501
1,19,3,19,20200522,5,152037
1,16,8,10,20200522,5,152137
1,12,1,0,20200522,5,152238
1,19,2,0,20200522,5,152706
1,19,1,0,20200522,5,152830
1,14,1,0,20200522,5,153110
1,2,8,4,20200522,5,153127
1,21,1,0,20200522,5,153200
1,16,4,14,20200522,5,153551
1,12,3,1,20200522,5,153608
2,18,4,15,20200522,5,153707
1,8,1,0,20200522,5,153807
1,14,2,0,20200522,5,153855
1,14,1,0,20200522,5,153903
1,17,1,0,20200522,5,154227
1,17,5,8,20200522,5,154539
2,18,3,15,20200522,5,154705
2,22,4,15,20200522,5,154734
1,22,2,0,20200522,5,154825
2,18,8,15,20200522,5,154910
2,20,8,18,20200522,5,155011
1,14,2,0,20200522,5,155041
1,13,1,0,20200522,5,155450
1,12,4,7,20200522,5,155619
1,20,2,0,20200522,5,155726
1,10,13,0,20200522,5,155859
1,17,2,0,20200522,5,155905
1,20,1,0,20200522,5,160105
1,17,1,0,20200522,5,160538
1,14,1,0,20200522,5,160606
1,1,2,0,20200522,5,160731
1,22,1,0,20200522,5,160813
2,12,7,17,20200522,5,160952
1,19,2,0,20200522,5,161020
1,12,2,0,20200522,5,161057
1,19,1,0,20200522,5,161114
1,20,2,0,20200522,5,161118
1,20,1,0,20200522,5,161154
1,3,1,0,20200522,5,161159
1,3,2,0,20200522,5,161308
1,3,1,0,20200522,5,161436
1,12,1,0,20200522,5,161857
2,21,3,18,20200522,5,161925
1,16,8,10,20200522,5,162127
2,20,3,17,20200522,5,162136
1,10,11,0,20200522,5,162141
2,18,4,15,20200522,5,162545
2,21,3,15,20200522,5,162547
1,9,1,0,20200522,5,162639
1,17,2,0,20200522,5,162946
1,16,8,13,20200522,5,163106
1,16,4,14,20200522,5,163220
1,14,2,0,20200522,5,163508
1,12,3,2,20200522,5,163515
2,20,8,18,20200522,5,163608
1,16,7,12,20200522,5,163658
1,15,4,8,20200522,5,163833
1,15,4,8,20200522,5,164036
1,10,11,0,20200522,5,164051
1,2,7,10,20200522,5,164246
2,18,4,16,20200522,5,164511
1,17,1,0,20200522,5,164511
1,18,2,0,20200522,5,164544
1,3,4,11,20200522,5,165041
1,5,2,0,20200522,5,165216
2,19,3,18,20200522,5,165220
2,21,3,18,20200522,5,165331
1,20,2,0,20200522,5,165358
1,18,1,0,20200522,5,165600
1,20,1,0,20200522,5,165853
1,14,1,0,20200525,1,90109
1,16,3,3,20200525,1,90735
2,12,3,17,20200525,1,90740
1,17,2,0,20200525,1,91319
2,18,8,15,20200525,1,91802
2,20,7,18,20200525,1,91934
1,15,8,8,20200525,1,92040
2,20,3,17,20200525,1,92315
2,18,7,16,20200525,1,92655
2,22,3,15,20200525,1,92716
1,12,2,0,20200525,1,92834
1,16,8,13,20200525,1,93207
2,18,3,16,20200525,1,93512
1,5,1,0,20200525,1,93619
2,20,3,16,20200525,1,93658
2,21,3,15,20200525,1,93700
2,3,4,16,20200525,1,93822
2,20,8,18,20200525,1,93910
1,19,2,0,20200525,1,94200
1,2,4,3,20200525,1,94234
1,17,1,0,20200525,1,94249
1,17,2,0,20200525,1,94331
1,17,1,0,20200525,1,94601
1,16,8,14,20200525,1,94616
2,20,3,16,20200525,1,94812
1,13,4,19,20200525,1,94901
1,13,4,11,20200525,1,95219
2,18,8,16,20200525,1,95259
2,20,8,18,20200525,1,95450
1,17,2,0,20200525,1,95824
2,18,7,16,20200525,1,100013
2,18,7,15,20200525,1,100036
1,1,1,0,20200525,1,100052
2,18,8,15,20200525,1,100301
2,18,7,15,20200525,1,100525
1,2,4,9,20200525,1,100728
2,18,4,16,20200525,1,100832
1,1,7,9,20200525,1,100901
1,12,1,0,20200525,1,101040
1,20,2,0,20200525,1,101542
1,16,3,9,20200525,1,102048
1,14,2,0,20200525,1,102245
1,10,11,0,20200525,1,102417
1,11,2,0,20200525,1,102422
1,20,1,0,20200525,1,102456
1,13,4,11,20200525,1,102458
1,17,1,0,20200525,1,102911
1,15,3,8,20200525,1,103025
1,14,1,0,20200525,1,103035
1,17,2,0,20200525,1,103140
1,14,8,11,20200525,1,103215
1,2,3,11,20200525,1,103234
1,12,8,6,20200525,1,103400
2,18,8,16,20200525,1,103429
1,15,8,8,20200525,1,103454
1,16,7,14,20200525,1,103743
1,1,7,9,20200525,1,103910
1,17,1,0,20200525,1,103949
1,19,1,0,20200525,1,103955
1,17,2,0,20200525,1,104019
1,12,4,1,20200525,1,104145
1,11,1,0,20200525,1,104159
2,20,4,18,20200525,1,104409
2,18,8,16,20200525,1,104415
1,15,4,8,20200525,1,104443
2,19,3,18,20200525,1,104449
1,3,8,4,20200525,1,104534
2,19,3,17,20200525,1,104626
1,17,1,0,20200525,1,104724
1,20,2,0,20200525,1,104845
1,21,2,0,20200525,1,105336
2,12,7,17,20200525,1,105418
1,16,4,14,20200525,1,105604
1,15,3,8,20200525,1,105843
1,7,2,0,20200525,1,110121
1,15,7,8,20200525,1,110127
1,17,2,0,20200525,1,110349
1,12,7,1,20200525,1,110708
1,20,1,0,20200525,1,110719
2,20,3,18,20200525,1,110902
1,16,3,14,20200525,1,111122
1,11,12,0,20200525,1,111131
1,17,1,0,20200525,1,111604
1,12,8,6,20200525,1,111749
1,19,2,0,20200525,1,111817
1,12,7,2,20200525,1,112040
1,16,2,0,20200525,1,112053
2,18,3,15,20200525,1,112100
1,22,2,0,20200525,1,112143
2,18,4,16,20200525,1,112225
2,12,4,17,20200525,1,112231
1,14,3,19,20200525,1,112318
1,12,3,6,20200525,1,112725
1,19,1,0,20200525,1,112742
1,15,2,0,20200525,1,113405
1,20,2,0,20200525,1,113408
1,11,13,0,20200525,1,113645
1,11,14,0,20200525,1,113902
1,19,3,19,20200525,1,113906
1,4,1,0,20200525,1,114114
1,16,1,0,20200525,1,114522
1,12,4,1,20200525,1,114630
1,15,1,0,20200525,1,114746
2,18,7,16,20200525,1,115111
1,19,2,0,20200525,1,115402
1,18,2,0,20200525,1,115545
1,21,1,0,20200525,1,115706
1,20,1,0,20200525,1,115842
1,11,2,0,20200525,1,115953
1,7,1,0,20200525,1,120146
1,15,8,8,20200525,1,120233
2,21,3,15,20200525,1,120248
1,16,7,13,20200525,1,120329
1,10,15,0,20200525,1,120339
1,17,5,13,20200525,1,120429
1,4,3,3,20200525,1,120439
1,5,3,4,20200525,1,120455
1,22,1,0,20200525,1,120500
1,19,1,0,20200525,1,120537
1,11,1,0,20200525,1,120759
1,1,7,10,20200525,1,120901
1,19,2,0,20200525,1,121314
2,12,7,17,20200525,1,121414
1,2,7,10,20200525,1,121514
1,13,2,0,20200525,1,121630
1,17,2,0,20200525,1,121732
2,21,3,18,20200525,1,122210
1,13,1,0,20200525,1,122256
1,16,3,14,20200525,1,122755
1,21,2,0,20200525,1,122803
1,17,1,0,20200525,1,122803
1,19,1,0,20200525,1,122812
1,12,8,1,20200525,1,122859
1,12,2,0,20200525,1,123029
2,22,3,18,20200525,1,123031
2,14,7,18,20200525,1,123601
1,13,2,0,20200525,1,123908
1,19,2,0,20200525,1,124127
1,12,1,0,20200525,1,124152
1,10,13,0,20200525,1,124349
1,19,1,0,20200525,1,124442
1,14,2,0,20200525,1,124644
1,18,1,0,20200525,1,124928
1,17,2,0,20200525,1,124952
2,22,4,15,20200525,1,124958
1,10,13,0,20200525,1,125013
1,1,4,4,20200525,1,125030
1,14,1,0,20200525,1,125231
2,18,7,16,20200525,1,125520
2,20,3,16,20200525,1,125611
1,15,2,0,20200525,1,125743
1,19,2,0,20200525,1,130142
1,21,1,0,20200525,1,130152
2,20,4,18,20200525,1,130224
2,20,8,18,20200525,1,130226
1,10,15,0,20200525,1,130227
2,18,8,16,20200525,1,130245
2,21,4,15,20200525,1,130246
1,14,2,0,20200525,1,130308
1,15,1,0,20200525,1,130440
1,6,3,3,20200525,1,130447
1,15,7,8,20200525,1,130605
1,14,1,0,20200525,1,130702
1,20,2,0,20200525,1,130835
1,16,3,8,20200525,1,130909
1,11,15,0,20200525,1,131020
1,9,3,3,20200525,1,131245
1,21,2,0,20200525,1,131422
1,18,2,0,20200525,1,131654
1,22,2,0,20200525,1,131755
1,3,4,3,20200525,1,132002
1,18,1,0,20200525,1,132129
1,16,3,4,20200525,1,132159
1,16,4,12,20200525,1,132235
1,10,13,0,20200525,1,132238
1,12,4,2,20200525,1,132353
1,17,1,0,20200525,1,132640
1,19,1,0,20200525,1,132738
1,17,2,0,20200525,1,132854
1,3,8,9,20200525,1,133218
1,20,1,0,20200525,1,133333
1,19,2,0,20200525,1,133347
2,20,7,18,20200525,1,133801
1,17,1,0,20200525,1,133934
1,14,2,0,20200525,1,133941
1,16,2,0,20200525,1,134143
1,20,2,0,20200525,1,134216
1,6,2,0,20200525,1,134242
1,3,3,11,20200525,1,134348
1,1,7,10,20200525,1,134552
1,21,1,0,20200525,1,135349
1,16,1,0,20200525,1,135550
1,16,3,8,20200525,1,135626
1,20,1,0,20200525,1,135942
1,22,1,0,20200525,1,140128
1,22,2,0,20200525,1,140446
2,18,8,16,20200525,1,140643
1,19,1,0,20200525,1,140745
2,18,3,16,20200525,1,140750
1,4,2,0,20200525,1,140818
1,14,1,0,20200525,1,141309
1,14,7,11,20200525,1,141510
1,17,5,19,20200525,1,141644
1,17,5,7,20200525,1,141756
1,18,2,0,20200525,1,142410
1,16,7,12,20200525,1,142416
1,22,1,0,20200525,1,142442
2,19,3,16,20200525,1,142643
1,13,1,0,20200525,1,142745
1,5,3,4,20200525,1,142755
1,19,3,19,20200525,1,142818
1,3,3,4,20200525,1,143044
1,6,1,0,20200525,1,143102
1,17,5,8,20200525,1,143353
2,20,4,18,20200525,1,143628
1,16,2,0,20200525,1,143752
1,15,4,8,20200525,1,143913
1,3,4,10,20200525,1,144029
1,12,2,0,20200525,1,144118
1,12,1,0,20200525,1,144310
1,11,14,0,20200525,1,144518
1,11,2,0,20200525,1,144620
2,19,3,17,20200525,1,144645
2,19,3,18,20200525,1,144929
1,5,3,4,20200525,1,145001
1,2,3,10,20200525,1,145045
1,15,7,8,20200525,1,145246
2,20,7,18,20200525,1,145523
1,9,3,4,20200525,1,145705
2,13,7,18,20200525,1,145815
1,15,8,8,20200525,1,145821
1,13,4,11,20200525,1,150031
1,3,8,3,20200525,1,150304
1,12,2,0,20200525,1,150338
1,16,1,0,20200525,1,150511
1,10,2,0,20200525,1,150515
1,12,1,0,20200525,1,150548
2,17,5,16,20200525,1,150632
1,19,2,0,20200525,1,150848
1,18,1,0,20200525,1,150916
2,20,4,18,20200525,1,151216
1,15,8,8,20200525,1,151536
1,16,3,12,20200525,1,151544
1,10,1,0,20200525,1,151555
1,13,7,19,20200525,1,151630
1,17,2,0,20200525,1,151910
1,16,3,13,20200525,1,151935
1,16,8,13,20200525,1,151951
1,12,2,0,20200525,1,152045
1,12,1,0,20200525,1,152445
2,18,7,15,20200525,1,152557
1,19,1,0,20200525,1,152634
1,19,2,0,20200525,1,153504
1,16,3,12,20200525,1,153518
2,18,8,15,20200525,1,153549
2,21,3,15,20200525,1,154223
1,19,1,0,20200525,1,154258
1,15,7,8,20200525,1,154320
1,1,2,0,20200525,1,154343
1,13,4,11,20200525,1,154518
2,20,4,18,20200525,1,154619
1,14,4,11,20200525,1,154620
1,15,8,8,20200525,1,154753
1,19,2,0,20200525,1,154809
1,15,2,0,20200525,1,154858
2,14,7,18,20200525,1,154918
1,19,1,0,20200525,1,155009
2,20,7,18,20200525,1,155117
2,18,4,16,20200525,1,155150
2,19,3,16,20200525,1,155159
1,8,3,3,20200525,1,155424
1,7,3,4,20200525,1,155430
2,12,8,17,20200525,1,155443
1,13,8,19,20200525,1,155515
1,3,8,9,20200525,1,155543
1,14,4,11,20200525,1,155616
1,15,1,0,20200525,1,155730
1,5,2,0,20200525,1,155918
2,12,8,17,20200525,1,155940
1,19,2,0,20200525,1,160645
1,1,1,0,20200525,1,160720
1,13,4,11,20200525,1,160840
1,15,7,8,20200525,1,160957
1,9,2,0,20200525,1,161149
1,19,1,0,20200525,1,161217
1,12,7,5,20200525,1,161218
1,15,2,0,20200525,1,161250
1,15,1,0,20200525,1,161432
1,11,1,0,20200525,1,161603
2,18,8,16,20200525,1,161818
2,18,4,15,20200525,1,161819
1,19,3,19,20200525,1,162022
2,20,3,16,20200525,1,162207
2,20,3,17,20200525,1,162229
1,15,4,8,20200525,1,162349
1,17,1,0,20200525,1,162551
2,18,4,16,20200525,1,162653
1,13,2,0,20200525,1,162855
1,16,2,0,20200525,1,162859
1,16,1,0,20200525,1,162938
2,20,3,17,20200525,1,163127
2,20,7,18,20200525,1,163330
2,14,3,17,20200525,1,163435
1,20,2,0,20200525,1,163650
1,15,2,0,20200525,1,164559
1,10,13,0,20200525,1,164900
1,13,1,0,20200525,1,165058
1,14,7,19,20200525,1,165137
2,19,3,17,20200525,1,165416
1,19,2,0,20200525,1,165552
1,9,1,0,20200525,1,165625
1,6,3,3,20200525,1,165651
1,17,2,0,20200526,2,90125
2,3,4,16,20200526,2,90606
1,19,1,0,20200526,2,90912
1,10,2,0,20200526,2,91046
1,10,1,0,20200526,2,91249
2,18,3,16,20200526,2,91402
1,15,1,0,20200526,2,91511
2,18,8,16,20200526,2,91550
1,15,2,0,20200526,2,91642
1,10,14,0,20200526,2,91858
1,15,1,0,20200526,2,92214
1,16,7,14,20200526,2,92330
1,16,2,0,20200526,2,92510
1,15,7,8,20200526,2,92551
2,18,7,15,20200526,2,92648
1,14,2,0,20200526,2,92726
1,22,2,0,20200526,2,92734
1,2,2,0,20200526,2,93004
1,22,1,0,20200526,2,93120
1,1,3,14,20200526,2,93513
2,19,3,18,20200526,2,93646
1,21,2,0,20200526,2,93700
1,11,12,0,20200526,2,93716
1,2,1,0,20200526,2,93957
1,17,1,0,20200526,2,94305
1,17,2,0,20200526,2,94315
2,15,3,18,20200526,2,94330
1,19,2,0,20200526,2,94355
1,20,1,0,20200526,2,94628
1,19,1,0,20200526,2,94640
1,14,1,0,20200526,2,94809
2,20,7,18,20200526,2,95043
1,16,1,0,20200526,2,95627
2,13,8,18,20200526,2,95735
2,20,3,17,20200526,2,95857
1,17,1,0,20200526,2,100121
1,17,2,0,20200526,2,100311
2,22,3,15,20200526,2,100327
2,12,3,17,20200526,2,100345
2,12,7,17,20200526,2,100458
1,12,2,0,20200526,2,100526
2,19,3,16,20200526,2,100553
2,18,3,16,20200526,2,100620
1,19,2,0,20200526,2,100622
1,16,7,12,20200526,2,100942
2,15,3,18,20200526,2,101232
1,11,11,0,20200526,2,101245
1,20,2,0,20200526,2,101409
1,14,8,11,20200526,2,101410
1,6,3,3,20200526,2,101427
1,1,4,12,20200526,2,101429
1,5,1,0,20200526,2,101545
1,17,1,0,20200526,2,101614
1,20,1,0,20200526,2,101632
2,22,4,15,20200526,2,101702
1,6,3,4,20200526,2,102117
1,17,5,2,20200526,2,102147
2,18,7,15,20200526,2,102237
1,11,13,0,20200526,2,102321
2,17,5,17,20200526,2,102539
1,16,2,0,20200526,2,103030
1,9,3,3,20200526,2,103334
2,17,5,15,20200526,2,103339
1,7,2,0,20200526,2,103438
2,20,7,18,20200526,2,103440
2,22,4,15,20200526,2,103934
1,16,1,0,20200526,2,104405
1,16,4,14,20200526,2,104415
1,16,3,12,20200526,2,104429
1,3,3,11,20200526,2,104532
2,14,3,18,20200526,2,104650
1,16,2,0,20200526,2,104738
1,12,1,0,20200526,2,104838
1,17,2,0,20200526,2,104947
1,6,3,4,20200526,2,105126
2,14,3,17,20200526,2,105431
1,21,1,0,20200526,2,105504
1,13,8,11,20200526,2,105517
1,17,1,0,20200526,2,105713
1,14,2,0,20200526,2,105743
1,19,1,0,20200526,2,105853
2,20,8,18,20200526,2,110223
1,19,2,0,20200526,2,111119
1,12,8,6,20200526,2,111346
1,14,1,0,20200526,2,111800
1,7,1,0,20200526,2,111807
1,19,1,0,20200526,2,111812
1,11,11,0,20200526,2,111900
1,12,7,7,20200526,2,112120
1,18,2,0,20200526,2,112330
1,8,2,0,20200526,2,112435
1,6,2,0,20200526,2,112451
1,21,2,0,20200526,2,112638
1,21,1,0,20200526,2,112639
2,22,4,15,20200526,2,112721
1,1,8,3,20200526,2,112915
2,20,3,18,20200526,2,112940
1,3,2,0,20200526,2,113121
1,17,5,12,20200526,2,113350
1,16,1,0,20200526,2,113925
1,21,2,0,20200526,2,114359
1,14,8,11,20200526,2,114520
1,15,8,8,20200526,2,114743
1,17,2,0,20200526,2,114754
1,13,2,0,20200526,2,114852
1,10,11,0,20200526,2,114949
1,1,8,3,20200526,2,114955
1,18,1,0,20200526,2,115214
1,16,8,12,20200526,2,115713
1,7,2,0,20200526,2,115945
1,15,4,8,20200526,2,115954
1,17,1,0,20200526,2,120306
1,16,7,12,20200526,2,120307
1,16,8,10,20200526,2,120546
1,11,13,0,20200526,2,120803
1,19,2,0,20200526,2,120851
1,6,1,0,20200526,2,121024
1,19,1,0,20200526,2,121202
2,20,7,18,20200526,2,121400
1,15,7,8,20200526,2,121717
1,16,2,0,20200526,2,121812
1,20,2,0,20200526,2,121832
2,19,3,16,20200526,2,122020
1,3,1,0,20200526,2,122026
2,19,3,16,20200526,2,122525
2,18,8,16,20200526,2,122852
1,22,2,0,20200526,2,123346
1,14,3,11,20200526,2,123423
1,22,1,0,20200526,2,123441
1,3,7,10,20200526,2,123722
1,17,5,4,20200526,2,124252
2,22,4,15,20200526,2,124614
2,18,7,16,20200526,2,124634
1,16,1,0,20200526,2,124654
1,21,1,0,20200526,2,124812
2,18,7,16,20200526,2,124815
2,18,3,15,20200526,2,124827
1,16,3,14,20200526,2,125003
2,18,7,15,20200526,2,125452
1,12,3,1,20200526,2,125519
1,15,4,8,20200526,2,125604
1,15,8,8,20200526,2,125646
1,15,2,0,20200526,2,125955
1,10,12,0,20200526,2,130000
1,20,1,0,20200526,2,130003
1,16,8,10,20200526,2,130130
1,11,2,0,20200526,2,130405
1,6,3,3,20200526,2,130627
2,21,4,15,20200526,2,130659
1,17,2,0,20200526,2,130757
1,17,1,0,20200526,2,131007
2,19,3,17,20200526,2,131330
2,20,4,18,20200526,2,131428
1,17,5,13,20200526,2,131431
1,8,1,0,20200526,2,131533
1,11,1,0,20200526,2,131542
1,12,4,6,20200526,2,131549
1,18,2,0,20200526,2,131701
1,15,1,0,20200526,2,131734
1,2,4,12,20200526,2,131926
1,14,2,0,20200526,2,132249
1,18,1,0,20200526,2,132317
1,16,8,13,20200526,2,132347
1,14,1,0,20200526,2,132415
1,1,3,11,20200526,2,132428
2,21,4,15,20200526,2,132433
1,8,3,4,20200526,2,133159
1,11,14,0,20200526,2,133338
2,14,7,18,20200526,2,134344
1,13,1,0,20200526,2,134527
1,13,2,0,20200526,2,134631
2,18,3,15,20200526,2,134646
1,17,2,0,20200526,2,134657
2,14,4,18,20200526,2,134724
2,18,4,16,20200526,2,134725
1,8,2,0,20200526,2,134904
1,13,1,0,20200526,2,134905
2,22,4,15,20200526,2,135006
1,3,7,4,20200526,2,135234
1,16,3,8,20200526,2,135423
1,14,2,0,20200526,2,135438
1,19,2,0,20200526,2,135603
1,16,2,0,20200526,2,135912
1,19,1,0,20200526,2,140138
2,18,4,15,20200526,2,140207
1,17,1,0,20200526,2,140415
1,19,2,0,20200526,2,140534
1,15,4,8,20200526,2,140546
1,6,3,4,20200526,2,140759
1,16,1,0,20200526,2,140816
1,3,3,13,20200526,2,140822
1,19,1,0,20200526,2,141025
1,16,8,10,20200526,2,141528
2,20,3,18,20200526,2,141740
1,12,2,0,20200526,2,141750
